Record_ID,Country,City,Date,PM2_5,PM10,NO2,SO2,CO,O3,Temperature_C,Humidity,Wind_Speed_kmh,AQI
AQ_006444,Germany,Bochum,2025-01-25,111.7,192.7,17.7,2.4,1.8,10.0,-2.9,45.3,7.0,87.0
AQ_004993,Spain,Cordoba,2025-02-10,11.4,17.5,11.0,5.5,1.7,10.0,11.5,79.5,4.4,11.0
AQ_014598,Russia,Tolyatti,2025-02-17,80.0,198.7,12.3,9.3,1.6,10.0,18.9,72.7,3.8,75.0
AQ_011451,France,Dijon,2025-03-31,16.9,27.2,8.3,5.1,5.4,12.7,-2.4,50.9,4.4,15.0
AQ_009421,Russia,Rostov,2025-01-23,17.9,25.9,19.5,7.5,2.4,11.8,25.8,45.7,5.3,17.0
AQ_013763,China,Zhengzhou,2025-01-31,24.6,48.6,21.5,2.7,2.5,17.7,38.8,38.1,8.5,24.0
AQ_000740,Russia,Rostov,2025-01-11,17.0,20.8,13.5,6.6,3.6,10.0,12.7,34.4,4.1,15.0
AQ_009384,Spain,Alicante,2025-02-09,18.1,28.9,19.0,5.2,1.1,10.0,11.7,42.5,2.8,17.0
AQ_005142,South Africa,Centurion,2025-01-01,10.1,21.5,6.9,8.0,3.6,,23.3,62.7,5.5,11.0
AQ_001391,Brazil,Fortaleza,2025-03-06,12.7,19.1,6.6,8.6,4.2,10.0,15.1,71.0,2.3,12.0
AQ_017143,France,Le Havre,2025-02-07,6.1,10.0,21.8,13.4,1.5,48.2,-0.3,100.0,7.8,13.0
AQ_006201,Turkey,Kahramanmaras,2025-03-03,38.5,49.8,28.1,16.5,3.5,10.0,31.0,58.6,4.1,32.0
AQ_010527,South Korea,Cheongju,2025-02-16,71.5,118.4,17.7,4.7,3.2,10.0,20.2,60.7,10.0,56.0
AQ_001232,Canada,Barrie,2025-02-27,12.0,27.0,21.7,4.3,2.8,10.0,-7.4,41.9,4.2,15.0
AQ_004485,Germany,Bochum,2025-02-27,6.5,14.6,6.2,2.0,1.9,10.0,5.7,90.5,6.7,8.0
AQ_017139,South Africa,Centurion,2025-01-05,43.5,94.0,10.6,11.7,3.7,10.0,19.1,61.1,3.4,40.0
AQ_009563,Iran,Shiraz,2025-01-14,32.7,39.3,6.2,20.8,3.2,10.0,13.8,85.1,4.0,25.0
AQ_006669,Japan,Kitakyushu,2025-02-21,9.9,12.7,28.0,5.0,5.6,10.0,22.1,100.0,1.5,12.0
AQ_003305,Mexico,Saltillo,2025-03-18,10.9,19.4,13.1,14.5,1.1,10.0,11.5,46.3,3.3,12.0
AQ_008724,France,Reims,2025-02-22,15.4,33.0,7.1,5.3,2.3,10.0,-10.0,78.3,4.0,15.0
AQ_007143,USA,Denver,2025-03-27,11.0,15.8,38.1,5.7,1.1,10.0,26.9,41.0,7.8,15.0
AQ_008268,UK,Cardiff,2025-03-23,20.9,40.4,6.9,8.8,0.8,10.0,13.5,43.5,5.9,19.0
AQ_006128,Russia,Novosibirsk,2025-02-11,18.0,25.2,5.0,11.1,1.2,10.0,14.7,67.9,4.0,15.0
AQ_005606,India,Jaipur,2025-02-07,21.6,27.8,22.7,6.1,2.8,13.5,22.7,71.5,3.3,19.0
AQ_001069,Japan,Sagamihara,2025-03-31,13.6,21.7,11.5,12.0,1.8,10.0,8.6,64.8,3.0,14.0
AQ_005043,South Korea,Ulsan,2025-01-27,20.9,43.1,9.3,6.9,1.3,10.0,3.6,59.0,3.7,20.0
AQ_012103,Turkey,Izmir,2025-02-11,38.3,69.7,12.2,10.3,1.8,15.9,38.0,55.3,7.5,33.0
AQ_002691,India,Vadodara,2025-01-17,68.4,135.3,11.1,8.4,1.4,10.0,22.0,73.5,2.7,58.0
AQ_006269,Russia,Tyumen,2025-03-11,46.0,83.8,7.5,9.6,2.3,10.0,28.1,70.3,7.9,38.0
AQ_016796,Canada,Barrie,2025-01-27,28.7,40.4,5.0,5.7,0.6,12.7,13.5,90.6,3.8,22.0
AQ_001274,Iran,Shiraz,2025-02-09,90.8,149.3,5.7,8.5,1.9,10.6,17.5,76.0,5.5,69.0
AQ_013167,Russia,Perm,2025-02-18,8.4,16.4,19.0,4.5,0.9,10.0,5.2,65.0,6.7,11.0
AQ_009869,Brazil,Natal,2025-02-12,10.3,22.4,14.4,2.0,3.4,13.3,12.4,87.5,7.2,12.0
AQ_008862,Canada,Winnipeg,2025-03-09,46.9,95.8,6.1,7.2,0.9,10.0,12.1,52.1,9.3,40.0
AQ_012309,USA,Los Angeles,2025-02-26,129.8,300.9,13.6,2.7,2.6,10.0,20.4,64.8,3.4,115.0
AQ_009445,Germany,Wuppertal,2025-02-20,38.9,52.8,5.8,7.0,3.0,10.0,11.5,52.0,7.2,29.0
AQ_013029,India,Surat,2025-01-31,33.9,72.3,9.0,4.0,,10.0,35.2,67.6,5.8,31.0
AQ_001647,South Korea,Ansan,2025-02-11,8.6,15.5,9.4,15.3,1.3,11.7,21.8,85.6,2.6,10.0
AQ_000450,UK,Nottingham,2025-03-03,45.0,66.7,6.0,3.7,3.0,10.1,11.7,86.8,7.5,34.0
AQ_003085,China,Jinan,2025-02-16,8.9,15.5,13.9,8.3,1.9,25.1,11.6,74.6,2.7,11.0
AQ_012830,Brazil,Teresina,2025-02-10,29.6,36.7,13.3,6.7,1.5,11.2,16.9,93.7,2.6,23.0
AQ_016353,China,Hangzhou,2025-02-06,37.3,45.8,19.7,5.1,2.4,10.0,0.1,72.2,4.1,28.0
AQ_009890,Canada,Oshawa,2025-03-04,34.4,80.6,10.6,4.0,1.5,10.0,-2.3,76.9,2.1,33.0
AQ_008964,China,Nanjing,2025-01-30,14.5,31.9,19.1,9.9,3.6,10.0,15.5,82.1,2.6,17.0
AQ_002679,India,Pune,2025-03-08,97.3,134.5,9.3,2.5,4.6,11.8,18.4,44.1,3.4,69.0
AQ_017627,UK,Nottingham,2025-03-01,9.9,15.9,17.4,3.4,1.7,10.0,9.0,51.4,3.3,11.0
AQ_014860,Italy,Palermo,2025-01-19,53.9,66.6,5.6,22.6,2.2,10.0,12.9,79.2,3.1,39.0
AQ_017074,USA,New York,2025-03-21,32.1,67.9,5.0,10.7,3.5,15.4,2.3,53.4,6.3,30.0
AQ_010905,Russia,Rostov,2025-02-06,23.1,30.3,5.0,3.8,1.9,18.0,18.4,37.3,2.1,18.0
AQ_016432,France,Le Havre,2025-02-23,32.6,39.6,12.6,3.5,2.1,10.0,14.6,94.9,1.2,24.0
AQ_011947,France,Nice,2025-03-08,25.3,55.1,5.7,6.4,3.7,16.4,24.8,48.4,5.4,24.0
AQ_010560,USA,Austin,2025-03-09,67.5,154.3,34.7,21.0,3.3,21.6,7.3,52.6,10.1,67.0
AQ_016001,France,Grenoble,2025-01-29,30.0,38.9,21.6,5.0,1.1,11.5,-10.0,,4.4,24.0
AQ_016215,Russia,Perm,2025-03-12,6.5,15.7,8.1,6.7,4.5,15.1,17.6,55.6,4.5,9.0
AQ_000420,Brazil,Porto Alegre,2025-01-05,8.3,10.9,20.6,6.4,1.8,10.0,2.0,57.9,7.9,10.0
AQ_015355,Turkey,Elazig,2025-02-09,20.2,49.4,11.7,12.4,3.7,10.0,14.6,78.9,4.1,22.0
AQ_002409,Australia,Sunshine Coast,2025-02-10,11.4,15.1,5.2,4.2,6.7,10.0,27.7,48.7,6.4,10.0
AQ_000653,China,Hangzhou,2025-02-15,76.1,92.9,21.4,2.8,2.5,10.0,16.5,55.8,2.6,53.0
AQ_004542,Russia,Rostov,2025-02-20,17.9,37.1,9.1,2.8,2.4,10.0,13.2,68.8,3.3,17.0
AQ_001302,Italy,Modena,2025-03-07,25.5,58.5,16.4,4.2,4.2,10.0,40.0,65.4,3.1,26.0
AQ_002153,Iran,Karaj,2025-03-12,21.4,48.9,5.7,5.4,2.8,10.0,4.2,72.4,2.8,21.0
AQ_006900,Australia,Gold Coast,2025-01-18,24.0,40.1,22.3,5.8,2.8,10.0,3.9,74.5,9.6,22.0
AQ_012028,India,Mumbai,2025-03-18,12.0,28.2,11.1,14.6,2.9,10.0,19.4,47.5,4.0,14.0
AQ_014448,India,Surat,2025-01-07,13.0,26.2,10.7,7.7,3.7,10.0,39.4,76.5,6.1,14.0
AQ_014942,Brazil,Sao Paulo,2025-02-21,5.0,11.7,17.7,10.0,0.9,10.0,9.1,41.4,11.5,9.0
AQ_010925,Australia,Sydney,2025-03-08,22.8,27.8,11.0,2.0,2.0,10.0,6.3,46.4,3.5,17.0
AQ_009116,Australia,Perth,2025-01-09,14.4,23.3,21.8,2.6,1.4,11.7,20.9,41.2,5.1,15.0
AQ_000628,Russia,Izhevsk,2025-02-06,24.6,37.5,55.6,5.8,3.9,10.0,7.2,100.0,6.3,27.0
AQ_015231,UK,Birmingham,2025-01-31,8.7,15.1,13.6,5.7,2.0,10.0,16.7,92.5,4.4,10.0
AQ_015585,Turkey,Samsun,2025-02-27,24.4,52.1,12.7,5.7,1.3,10.0,13.8,73.9,5.7,23.0
AQ_006475,India,Kanpur,2025-03-12,24.8,50.3,5.0,7.9,2.4,12.3,-2.3,55.2,3.7,23.0
AQ_005169,Australia,Darwin,2025-03-22,9.6,15.1,5.0,9.0,1.8,10.0,5.1,52.2,7.3,9.0
AQ_015300,South Korea,Ulsan,2025-02-02,9.6,15.1,44.2,5.0,1.8,13.1,18.9,29.9,9.6,15.0
AQ_015411,Australia,Sydney,2025-03-09,26.2,48.5,22.0,6.8,1.0,10.0,13.4,70.4,4.4,25.0
AQ_017320,Iran,Rasht,2025-01-19,8.7,13.4,5.0,8.7,3.1,10.0,7.8,33.9,1.4,9.0
AQ_015109,France,Bordeaux,2025-01-03,52.6,70.1,18.9,5.3,1.6,11.6,18.3,54.9,4.2,39.0
AQ_014934,India,Kanpur,2025-01-30,7.9,15.8,24.0,3.6,4.5,10.0,7.8,73.0,6.1,11.0
AQ_008556,Russia,Voronezh,2025-03-20,,48.7,5.0,4.0,2.1,10.0,3.4,52.5,1.5,25.0
AQ_002077,Turkey,Izmir,2025-02-11,24.5,59.6,41.9,5.2,1.7,10.0,16.8,73.4,8.9,29.0
AQ_008907,Turkey,Kahramanmaras,2025-03-19,105.1,223.2,23.0,3.8,1.8,10.0,37.7,55.5,7.2,91.0
AQ_006068,Italy,Florence,2025-03-15,30.4,61.4,16.4,9.5,2.2,10.0,22.6,62.4,2.0,29.0
AQ_014866,France,Montpellier,2025-03-17,11.0,19.7,5.0,9.1,1.6,10.0,28.9,80.4,2.5,11.0
AQ_015466,Canada,Ottawa,2025-01-13,17.7,25.8,16.4,8.0,5.0,10.4,28.7,52.9,8.2,17.0
AQ_012042,India,Kanpur,2025-03-09,11.0,25.0,14.5,2.0,3.4,13.5,4.2,71.4,7.2,13.0
AQ_008050,Japan,Chiba,2025-03-06,8.6,12.7,5.4,14.4,3.1,10.0,15.8,18.6,3.5,9.0
AQ_000957,Russia,Volgograd,2025-03-02,18.3,44.6,38.5,2.2,4.5,10.0,12.0,69.3,6.7,23.0
AQ_010468,Germany,Nuremberg,2025-02-14,5.0,10.7,8.8,4.6,2.3,24.3,-10.0,60.1,7.2,8.0
AQ_010503,UK,Cardiff,2025-02-27,8.5,10.4,10.8,11.2,2.5,10.0,8.4,62.0,5.2,9.0
AQ_001927,USA,Seattle,2025-01-29,6.4,10.0,24.8,2.7,1.3,10.0,24.8,82.0,6.0,9.0
AQ_009020,India,Surat,2025-03-22,5.0,10.0,11.7,3.0,1.2,10.9,11.4,61.4,2.6,7.0
AQ_002591,Germany,Cologne,2025-01-22,23.0,33.8,16.6,4.5,1.5,10.0,19.4,57.4,5.6,20.0
AQ_005560,Iran,Isfahan,2025-03-01,51.9,87.3,7.7,5.5,4.0,13.3,16.0,85.5,2.6,41.0
AQ_010213,South Africa,Cape Town,2025-02-27,27.5,67.1,14.1,12.1,2.2,10.0,18.2,72.4,5.3,29.0
AQ_016836,India,Thane,2025-02-26,19.7,33.2,17.6,5.7,3.8,10.0,4.4,28.2,6.3,19.0
AQ_000313,Australia,Melbourne,2025-03-30,7.5,10.0,6.6,12.5,1.3,13.2,27.4,38.6,2.4,8.0
AQ_005028,Germany,Leipzig,2025-03-15,72.6,128.9,26.0,9.0,9.0,13.5,20.7,80.8,11.4,61.0
AQ_004293,Australia,Adelaide,2025-03-13,11.8,24.2,7.5,12.3,1.6,30.3,-7.7,100.0,8.0,14.0
AQ_011621,Italy,Messina,2025-02-12,7.4,12.7,5.0,10.1,3.3,15.0,5.4,66.0,4.0,9.0
AQ_015848,UK,Birmingham,2025-03-07,13.3,26.5,5.7,9.0,1.6,10.0,0.1,78.8,2.8,13.0
AQ_012349,China,Nanjing,2025-03-06,49.9,81.4,11.0,6.7,1.1,10.0,16.8,91.2,3.6,39.0
AQ_002089,Spain,Palma,2025-03-20,40.2,53.2,23.5,8.9,1.5,10.0,-4.5,59.9,4.8,32.0
AQ_000948,Canada,Toronto,2025-02-21,24.0,39.1,12.6,6.4,2.4,14.5,29.9,69.4,3.2,21.0
AQ_001233,Canada,Windsor,2025-03-17,31.2,52.1,7.0,9.1,2.6,10.0,-5.6,95.5,11.7,26.0
AQ_004054,Italy,Verona,2025-01-25,57.3,117.7,13.0,6.8,3.8,10.8,40.0,80.8,4.1,50.0
AQ_014320,UK,Nottingham,2025-03-21,53.2,132.6,6.1,3.4,1.2,12.9,23.0,88.8,12.7,50.0
AQ_012516,Australia,Sydney,2025-03-17,10.4,22.5,14.5,5.3,2.5,10.0,12.6,73.0,4.6,12.0
AQ_012568,South Korea,Ansan,2025-03-14,27.3,65.7,16.5,3.8,4.9,10.0,8.6,53.0,8.3,28.0
AQ_006351,Spain,Valencia,2025-01-22,5.2,10.9,5.0,6.8,2.5,10.0,11.3,58.6,5.3,7.0
AQ_017912,China,Changsha,2025-03-23,5.8,10.0,7.5,3.8,1.3,10.0,32.4,98.9,4.9,7.0
AQ_005569,Mexico,San Luis Potosí,2025-02-03,22.8,32.2,26.5,6.5,1.8,13.3,4.3,71.9,3.7,21.0
AQ_012859,India,Ahmedabad,2025-02-10,16.2,40.1,32.0,5.8,0.8,10.0,3.7,93.6,6.7,21.0
AQ_006950,Australia,Brisbane,2025-01-17,18.2,40.6,19.0,5.1,3.4,10.0,22.2,46.9,10.6,20.0
AQ_015095,USA,Fort Worth,2025-03-30,54.6,134.0,22.8,3.4,1.1,10.0,14.3,61.4,5.2,53.0
AQ_012733,Turkey,Malatya,2025-01-13,15.8,32.1,26.1,8.6,1.5,11.9,10.4,51.8,5.2,18.0
AQ_000027,France,Grenoble,2025-03-27,28.4,42.8,5.4,10.0,1.6,10.0,21.5,96.7,4.6,23.0
AQ_016703,China,Beijing,2025-02-07,12.6,17.1,7.2,9.7,4.0,10.0,13.2,59.8,4.5,12.0
AQ_001676,Russia,Samara,2025-01-30,66.2,146.7,11.2,12.9,2.9,10.9,6.5,71.5,6.1,60.0
AQ_005663,UK,Cardiff,2025-02-17,7.6,14.2,18.2,5.6,1.7,10.0,30.2,77.9,8.9,10.0
AQ_002213,Brazil,Rio de Janeiro,2025-03-29,9.8,21.5,16.8,8.5,1.6,10.0,13.1,34.7,2.7,12.0
AQ_003485,Brazil,Duque de Caxias,2025-02-20,36.7,47.4,48.7,7.5,1.0,13.2,40.0,62.2,10.1,33.0
AQ_017466,Mexico,Zapopan,2025-03-18,13.0,21.2,26.9,9.7,3.6,14.8,15.0,79.8,4.7,16.0
AQ_010047,Turkey,Samsun,2025-01-21,10.2,16.3,34.6,15.1,2.7,10.0,22.0,55.4,3.0,15.0
AQ_008245,Japan,Sendai,2025-03-10,33.9,76.4,23.1,2.5,2.8,10.0,18.2,85.1,2.9,33.0
AQ_006433,Russia,Volgograd,2025-03-25,27.0,55.4,8.5,11.9,4.1,10.0,7.0,54.0,2.2,25.0
AQ_014681,Germany,Cologne,2025-02-03,22.9,44.8,13.9,5.0,2.9,15.8,15.8,52.2,3.7,22.0
AQ_002278,Mexico,Mérida,2025-03-01,8.9,20.7,15.0,3.1,2.5,10.0,12.6,63.9,17.2,11.0
AQ_004754,Australia,Wollongong,2025-03-08,19.7,31.5,6.7,6.3,2.4,12.3,19.6,69.2,3.8,17.0
AQ_010185,Brazil,Recife,2025-02-28,72.3,111.4,14.5,12.4,2.2,16.1,2.8,61.4,2.3,56.0
AQ_005550,India,Ahmedabad,2025-02-12,80.2,96.5,7.4,5.1,2.0,10.0,9.3,57.7,3.4,54.0
AQ_000347,USA,Los Angeles,2025-01-06,21.8,36.2,9.0,6.4,2.7,10.0,33.4,46.4,3.5,19.0
AQ_017600,India,Thane,2025-02-16,7.0,13.9,11.7,12.5,1.1,13.6,1.3,55.4,2.1,10.0
AQ_006404,China,Foshan,2025-01-08,45.7,61.0,11.4,2.7,2.7,10.0,18.6,67.4,1.9,33.0
AQ_003806,Turkey,Malatya,2025-01-02,38.7,54.5,22.2,3.9,1.8,10.0,32.3,81.3,3.9,31.0
AQ_014285,China,Hangzhou,2025-03-22,30.7,62.6,5.0,3.6,3.9,18.1,23.9,74.6,3.9,27.0
AQ_012939,Spain,Vigo,2025-01-21,44.5,57.8,39.0,3.8,3.4,10.0,1.7,45.2,5.5,37.0
AQ_002863,France,Le Havre,2025-02-06,5.0,10.0,10.7,4.3,4.4,10.0,18.1,66.5,9.9,7.0
AQ_003402,Turkey,Istanbul,2025-02-16,5.6,10.7,16.4,7.6,3.0,10.0,4.2,67.8,3.7,9.0
AQ_013094,Canada,Victoria,2025-03-27,11.7,28.6,12.3,8.4,1.1,23.7,10.6,65.7,1.8,15.0
AQ_008511,Turkey,Van,2025-03-22,17.7,22.3,22.2,6.2,1.4,42.7,13.1,57.1,3.0,19.0
AQ_005535,Turkey,Gaziantep,2025-02-03,16.0,23.7,11.1,6.8,1.9,17.2,19.7,50.7,1.6,15.0
AQ_013686,UK,Leeds,2025-02-10,49.9,66.1,5.0,2.0,4.1,10.0,14.7,52.8,9.6,35.0
AQ_013668,France,Marseille,2025-02-08,36.1,46.2,14.6,8.2,1.3,13.2,9.0,69.0,1.5,28.0
AQ_006687,Turkey,Istanbul,2025-01-18,27.6,63.8,11.2,9.5,3.7,10.0,0.4,46.4,4.0,27.0
AQ_017909,Brazil,Porto Alegre,2025-02-19,18.8,38.2,12.6,5.6,1.2,16.4,-9.2,41.4,4.9,19.0
AQ_001068,France,Toulon,2025-02-23,39.2,58.4,15.4,7.0,1.6,23.9,30.0,79.4,3.6,32.0
AQ_017710,Italy,Reggio Calabria,2025-01-06,5.0,10.0,8.1,13.2,3.6,10.0,16.5,74.7,13.2,8.0
AQ_017428,South Africa,Rustenburg,2025-02-10,7.3,10.0,7.8,6.0,1.5,22.0,25.8,50.9,2.7,8.0
AQ_007636,Spain,Elche,2025-03-14,29.9,44.0,9.5,7.9,4.2,16.6,16.9,85.0,8.1,24.0
AQ_008127,USA,New York,2025-03-15,50.5,62.0,42.6,6.2,1.7,10.0,21.5,71.3,2.4,40.0
AQ_010134,India,Surat,2025-02-11,30.2,71.9,26.8,5.3,1.9,10.0,18.3,56.3,3.9,32.0
AQ_004621,UK,Portsmouth,2025-03-02,8.9,20.1,39.9,3.5,2.0,13.2,29.1,38.5,7.2,15.0
AQ_016285,South Korea,Daegu,2025-02-24,32.5,54.4,12.9,4.7,1.4,16.2,24.8,51.4,7.3,28.0
AQ_016245,Canada,Victoria,2025-02-10,7.0,10.0,12.9,2.0,4.7,11.1,35.0,42.9,7.3,8.0
AQ_010596,Germany,Stuttgart,2025-03-10,43.1,98.0,12.4,7.7,2.1,12.0,9.1,46.5,3.7,40.0
AQ_002993,South Korea,Pohang,2025-03-16,121.2,241.9,5.0,5.4,4.6,10.0,3.7,56.6,2.4,99.0
AQ_003869,South Korea,Incheon,2025-01-19,25.5,51.3,8.8,5.5,1.8,11.8,30.5,34.9,5.8,23.0
AQ_001534,China,Harbin,2025-01-27,38.6,79.4,5.0,4.1,1.2,10.0,30.1,100.0,5.4,33.0
AQ_013599,Iran,Tabriz,2025-03-06,12.1,27.0,5.0,2.5,2.9,10.0,18.1,89.3,3.8,12.0
AQ_004937,Iran,Urmia,2025-01-11,18.6,38.0,7.9,2.0,1.6,11.0,1.3,63.1,5.7,17.0
AQ_015689,South Korea,Seoul,2025-02-15,7.6,12.4,53.5,4.7,3.8,14.4,15.5,69.3,3.8,15.0
AQ_017995,Brazil,Teresina,2025-02-21,8.8,12.3,44.2,3.5,4.5,19.1,35.1,55.5,2.0,15.0
AQ_012808,France,Bordeaux,2025-01-09,19.1,44.6,18.3,10.5,1.7,10.0,18.8,100.0,4.3,21.0
AQ_001679,Turkey,Mersin,2025-03-30,13.3,33.0,9.2,4.5,1.6,10.0,10.5,46.5,3.0,15.0
AQ_012297,South Korea,Busan,2025-03-24,23.0,36.5,10.2,4.5,3.5,21.4,-6.3,81.3,8.8,20.0
AQ_006041,South Korea,Gimhae,2025-03-19,36.6,47.3,7.2,6.8,2.2,14.0,16.8,89.3,5.0,27.0
AQ_000605,China,Foshan,2025-03-20,73.4,170.8,49.6,9.6,1.2,10.0,12.2,73.8,5.8,73.0
AQ_006961,India,Bangalore,2025-02-11,37.3,53.9,6.7,6.4,2.2,13.1,25.7,70.1,2.9,28.0
AQ_007621,Turkey,Diyarbakir,2025-01-15,17.3,41.1,23.7,7.6,2.9,23.8,12.6,71.8,5.3,21.0
AQ_001892,Russia,Tolyatti,2025-03-03,24.8,31.2,13.4,,2.2,10.0,8.1,50.6,8.4,19.0
AQ_005416,Turkey,Adana,2025-03-05,15.6,37.9,12.8,2.3,4.3,10.0,-3.6,81.5,3.6,17.0
AQ_000563,Canada,Quebec City,2025-03-29,13.7,26.5,11.9,5.5,1.5,10.0,8.5,73.5,5.0,14.0
AQ_008582,Japan,Sendai,2025-01-27,6.9,10.1,19.5,2.6,1.9,17.4,9.2,50.3,6.0,9.0
AQ_010607,South Africa,Welkom,2025-01-17,8.9,11.0,23.2,7.1,1.0,16.0,2.2,63.4,2.8,11.0
AQ_001065,Spain,Hospitalet,2025-01-27,172.7,319.0,18.6,10.6,1.2,10.0,14.2,69.2,7.8,138.0
AQ_012601,South Korea,Ansan,2025-03-23,6.7,13.5,5.0,9.8,1.1,10.0,-9.2,87.6,3.8,8.0
AQ_013514,UK,Sheffield,2025-02-10,8.5,16.3,16.8,5.9,1.9,10.0,-0.3,81.8,4.9,11.0
AQ_010191,China,Shanghai,2025-01-02,5.0,12.1,7.6,6.0,2.0,10.0,0.1,46.5,6.3,7.0
AQ_006442,China,Shanghai,2025-03-27,5.0,10.8,25.8,2.8,3.0,10.0,,91.3,4.2,9.0
AQ_013425,China,Nanjing,2025-02-25,14.3,28.5,29.6,10.0,0.8,15.9,12.1,92.2,3.9,18.0
AQ_001292,Australia,Gold Coast,2025-01-08,25.7,54.9,5.0,3.6,2.7,10.0,14.4,49.4,9.3,23.0
AQ_002253,Mexico,Culiacán,2025-02-08,21.9,53.8,7.1,6.7,3.1,10.0,16.0,49.5,3.5,22.0
AQ_007726,South Korea,Yongin,2025-03-23,18.4,36.0,16.8,5.0,3.5,10.0,5.5,55.0,9.8,19.0
AQ_002432,UK,Manchester,2025-03-08,24.9,53.9,20.2,8.2,0.9,10.0,10.6,73.4,4.7,25.0
AQ_013329,India,Surat,2025-03-24,26.4,66.0,5.6,8.6,0.9,,19.6,73.0,6.7,26.0
AQ_004267,Iran,Ardabil,2025-02-11,16.9,22.0,6.7,14.6,1.9,10.3,13.1,68.3,9.1,14.0
AQ_007551,South Korea,Daejeon,2025-02-08,9.1,21.5,6.9,10.1,3.1,19.6,15.9,45.5,5.7,12.0
AQ_009787,Russia,Chelyabinsk,2025-01-04,15.8,25.2,,5.6,2.7,10.0,40.0,56.4,2.8,14.0
AQ_016515,Canada,Hamilton,2025-01-27,5.0,12.1,14.3,5.6,2.1,10.0,14.6,92.1,3.3,8.0
AQ_017024,Japan,Kawasaki,2025-01-15,22.3,40.9,5.5,8.1,2.1,16.9,19.1,70.7,3.8,20.0
AQ_017683,UK,Liverpool,2025-01-25,20.3,28.3,23.0,2.0,1.8,10.0,22.3,50.5,3.0,18.0
AQ_008288,Russia,Kazan,2025-01-14,10.3,17.0,7.7,4.8,1.5,10.0,13.8,89.5,5.5,10.0
AQ_010397,Italy,Turin,2025-03-03,19.5,36.5,11.2,5.3,1.7,10.0,5.3,59.7,2.4,18.0
AQ_004153,South Africa,Rustenburg,2025-03-14,15.2,27.3,15.6,7.4,1.1,14.6,25.9,69.8,9.1,16.0
AQ_008897,South Africa,East London,2025-01-28,29.3,42.7,5.0,4.9,1.8,10.0,5.2,26.9,4.6,22.0
AQ_006479,Turkey,Van,2025-03-20,12.2,30.1,10.2,8.7,3.3,10.0,12.6,48.6,4.0,14.0
AQ_016415,South Korea,Goyang,2025-02-28,80.8,187.5,9.2,5.6,1.5,10.0,14.7,64.9,8.1,73.0
AQ_012016,USA,Jacksonville,2025-02-07,8.2,15.9,7.0,2.0,2.6,33.3,12.3,,2.5,10.0
AQ_011737,Canada,Saskatoon,2025-01-16,8.4,18.9,9.1,2.0,1.7,11.2,15.4,93.4,11.1,10.0
AQ_008520,Russia,Moscow,2025-03-25,106.3,190.9,5.9,6.9,2.2,10.0,8.9,55.8,15.3,83.0
AQ_017734,Brazil,Natal,2025-02-07,11.7,14.4,5.0,12.6,1.9,15.4,18.8,82.0,4.2,11.0
AQ_017782,South Korea,Masan,2025-02-06,9.3,13.4,14.1,5.0,1.4,18.2,13.2,73.5,10.6,10.0
AQ_010878,UK,Coventry,2025-01-15,22.4,31.2,11.3,22.6,1.2,10.0,17.7,82.4,6.6,20.0
AQ_000925,Spain,Granada,2025-01-19,12.7,26.8,6.8,5.5,2.8,10.0,23.8,54.9,6.6,13.0
AQ_004917,Mexico,San Luis Potosí,2025-01-31,5.0,11.8,7.3,2.3,1.2,17.6,28.5,48.8,5.0,7.0
AQ_006570,South Africa,Soweto,2025-03-08,52.2,88.4,10.2,5.5,1.9,10.0,7.3,25.6,5.4,41.0
AQ_005337,France,Saint-Etienne,2025-03-12,35.9,79.3,21.8,8.3,4.2,20.5,9.2,90.5,5.9,36.0
AQ_017599,France,Saint-Etienne,2025-03-11,31.5,47.9,33.6,4.0,2.3,31.9,26.6,34.8,1.8,30.0
AQ_017289,UK,Leicester,2025-03-17,17.1,40.8,21.6,2.0,3.3,10.0,23.7,100.0,3.7,19.0
AQ_013961,Germany,Dortmund,2025-03-11,14.2,23.7,11.5,3.6,2.8,10.0,10.6,49.5,4.3,13.0
AQ_003198,USA,Austin,2025-03-20,10.9,14.8,23.6,27.1,4.4,10.0,16.9,50.5,2.1,15.0
AQ_015822,Russia,Saint Petersburg,2025-03-15,7.5,10.0,12.3,4.4,3.7,10.0,36.2,75.9,1.4,8.0
AQ_012850,UK,Cardiff,2025-03-03,5.3,10.0,5.7,4.1,1.8,10.0,10.6,63.7,1.6,6.0
AQ_016155,Iran,Rasht,2025-01-06,5.0,10.0,7.5,11.0,1.3,53.3,16.2,60.4,4.8,10.0
AQ_017372,Iran,Rasht,2025-02-25,10.9,27.0,6.8,6.2,2.6,10.0,4.6,76.2,9.1,12.0
AQ_013225,China,Qingdao,2025-03-17,22.8,51.5,36.0,8.7,1.7,21.2,15.0,55.5,6.2,27.0
AQ_001862,Italy,Messina,2025-02-27,17.6,25.1,9.4,3.3,1.9,14.7,0.6,67.5,5.9,15.0
AQ_003573,Australia,Townsville,2025-03-10,41.5,55.5,13.0,11.0,3.3,10.0,13.7,85.6,3.0,32.0
AQ_015524,Spain,Las Palmas,2025-01-26,21.5,49.7,5.0,3.5,1.0,19.2,27.7,73.8,6.2,21.0
AQ_005559,Brazil,Rio de Janeiro,2025-02-11,15.9,23.5,11.3,10.5,3.3,10.0,23.2,44.8,11.1,15.0
